call_id,lead_id,rep_id,call_at_utc,call_local_hour,duration_seconds,connected_flag,disposition,dialer_source,scheduled_flag
C0381802,L103818,AE06,2026-06-06 10:00:00,5,10,0,Wrong Number,Genesys,0
C0381803,L103818,AE05,2026-06-15 19:00:00,14,30,0,Busy,Genesys,0
C0381900,L103819,SDR01,2026-03-28 18:00:00,12,227,1,Connected - Discovery,Manual,0
C0381901,L103819,SDR01,2026-03-27 17:00:00,11,114,1,Connected - Discovery,Genesys,0
C0382100,L103821,SDR01,2026-04-26 12:00:00,7,381,1,Connected - Follow-up,Genesys,0
C0382200,L103822,SDR02,2026-05-19 19:00:00,13,366,1,Connected - Follow-up,Genesys,0
C0382201,L103822,SDR02,2026-05-18 12:00:00,6,24,0,No Answer,Genesys,0
C0382202,L103822,AE08,2026-05-19 11:00:00,5,16,0,Voicemail,Genesys,0
C0382203,L103822,AE08,2026-05-13 19:00:00,13,488,1,Connected - Follow-up,Genesys,0
C0382300,L103823,SDR02,2026-02-25 18:00:00,12,261,1,Connected - Discovery,Genesys,0
C0382301,L103823,SDR02,2026-02-14 12:00:00,6,41,0,No Answer,Manual,0
C0382302,L103823,AE01,2026-02-20 17:00:00,11,351,1,Connected - Demo Scheduled,Genesys,0
C0382303,L103823,AE02,2026-02-27 17:00:00,11,34,0,Busy,Genesys,0
C0382400,L103824,SDR03,2026-02-07 20:00:00,14,465,1,Connected - Discovery,Genesys,0
C0382401,L103824,SDR03,2026-02-11 20:00:00,14,34,0,No Answer,Genesys,0
C0382402,L103824,AE06,2026-02-04 13:00:00,7,343,1,Connected - Demo Scheduled,Genesys,1
C0382500,L103825,SDR04,2026-01-10 08:00:00,2,11,0,No Answer,Genesys,0
C0382501,L103825,SDR04,2026-01-15 09:00:00,3,20,0,Wrong Number,Manual,0
C0382600,L103826,SDR02,2026-06-14 12:00:00,6,350,1,Connected - Follow-up,Genesys,0
C0382601,L103826,SDR02,2026-06-11 21:00:00,15,583,1,Connected - Demo Scheduled,Genesys,0
C0382602,L103826,AE02,2026-06-19 15:00:00,9,544,1,Connected - Discovery,Genesys,0
C0382603,L103826,AE04,2026-06-13 19:00:00,13,298,1,Connected - Follow-up,Manual,0
C0382700,L103827,SDR02,2026-02-15 14:00:00,9,179,1,Connected - Discovery,Manual,0
C0382701,L103827,SDR02,2026-02-12 17:00:00,12,16,0,No Answer,Genesys,0
C0382702,L103827,AE02,2026-02-11 18:00:00,13,33,0,No Answer,Genesys,0
C0382703,L103827,AE06,2026-02-10 09:00:00,4,33,0,Busy,Genesys,0
C0382800,L103828,SDR02,2026-04-24 18:00:00,12,239,1,Connected - Demo Scheduled,Genesys,0
C0382801,L103828,SDR02,2026-04-20 20:00:00,14,33,0,No Answer,Genesys,0
C0382900,L103829,SDR02,2026-03-25 13:00:00,8,193,1,Connected - Discovery,Genesys,0
C0382901,L103829,SDR02,2026-04-06 09:00:00,4,29,0,Wrong Number,Genesys,0
C0382902,L103829,AE05,2026-04-05 10:00:00,5,81,1,Connected - Demo Scheduled,Manual,0
C0383000,L103830,SDR01,2026-02-04 18:00:00,14,29,0,No Answer,Genesys,0
C0383100,L103831,SDR01,2026-03-22 13:00:00,8,322,1,Connected - Discovery,Manual,0
C0383200,L103832,SDR02,2026-01-25 09:00:00,4,402,1,Connected - Follow-up,Genesys,1
C0383201,L103832,SDR02,2026-01-27 20:00:00,15,440,1,Connected - Discovery,Genesys,0
C0383202,L103832,AE05,2026-01-27 19:00:00,14,24,0,No Answer,Genesys,0
C0383300,L103833,SDR02,2026-02-14 19:00:00,13,186,1,Connected - Discovery,Genesys,1
C0383301,L103833,SDR02,2026-02-11 15:00:00,9,23,0,No Answer,Genesys,0
C0383302,L103833,AE02,2026-02-04 20:00:00,14,26,0,Voicemail,Genesys,0
C0383303,L103833,AE04,2026-02-04 20:00:00,14,188,1,Connected - Discovery,Manual,0
C0383304,L103833,AE06,2026-02-04 16:00:00,10,277,1,Connected - Follow-up,Genesys,0
C0383305,L103833,AE02,2026-02-08 21:00:00,15,138,1,Connected - Discovery,Genesys,0
C0383400,L103834,SDR04,2026-01-30 08:00:00,2,313,1,Connected - Demo Scheduled,Genesys,1
C0383401,L103834,SDR04,2026-02-03 14:00:00,8,335,1,Connected - Follow-up,Genesys,1
C0383402,L103834,AE08,2026-02-04 10:00:00,4,17,0,No Answer,Genesys,0
C0383500,L103835,SDR01,2026-06-03 14:00:00,9,240,1,Connected - Discovery,Genesys,1
C0383501,L103835,SDR01,2026-06-09 13:00:00,8,207,1,Connected - Discovery,Genesys,0
C0383600,L103836,SDR04,2026-04-16 09:00:00,3,274,1,Connected - Follow-up,Genesys,0
C0383601,L103836,SDR04,2026-04-19 12:00:00,6,24,0,No Answer,Genesys,0
C0383602,L103836,AE01,2026-04-15 16:00:00,10,169,1,Connected - Discovery,Genesys,0
C0383700,L103837,SDR01,2026-06-28 14:00:00,10,259,1,Connected - Discovery,Manual,1
C0383701,L103837,SDR01,2026-06-28 10:00:00,6,41,0,Wrong Number,Genesys,0
C0383800,L103838,SDR02,2026-03-20 08:00:00,4,36,0,Voicemail,Manual,0
C0383801,L103838,SDR02,2026-03-30 18:00:00,14,372,1,Connected - Follow-up,Genesys,0
C0383900,L103839,SDR01,2026-02-15 19:00:00,15,40,0,No Answer,Genesys,0
C0383901,L103839,SDR01,2026-02-14 15:00:00,11,588,1,Connected - Discovery,Manual,0
C0383902,L103839,AE03,2026-02-07 20:00:00,16,405,1,Connected - Demo Scheduled,Genesys,0
C0383903,L103839,AE04,2026-02-10 21:00:00,17,361,1,Connected - Discovery,Genesys,1
C0384000,L103840,SDR02,2026-04-26 20:00:00,15,219,1,Connected - Demo Scheduled,Genesys,0
C0384001,L103840,SDR02,2026-04-23 20:00:00,15,334,1,Connected - Discovery,Genesys,0
C0384002,L103840,AE08,2026-04-25 13:00:00,8,31,0,No Answer,Genesys,0
C0384100,L103841,SDR02,2026-06-28 19:00:00,13,10,0,Busy,Manual,0
C0384101,L103841,SDR02,2026-06-23 11:00:00,5,499,1,Connected - Follow-up,Genesys,0
C0384102,L103841,AE09,2026-07-01 08:00:00,2,35,0,No Answer,Genesys,0
C0384103,L103841,AE09,2026-06-29 15:00:00,9,33,0,Wrong Number,Genesys,0
C0384200,L103842,SDR03,2026-04-12 12:00:00,8,232,1,Connected - Follow-up,Genesys,0
C0384201,L103842,SDR03,2026-04-13 18:00:00,14,471,1,Connected - Discovery,Manual,0
C0384202,L103842,AE08,2026-04-18 19:00:00,15,738,1,Connected - Follow-up,Genesys,0
C0384203,L103842,AE07,2026-04-10 17:00:00,13,316,1,Connected - Follow-up,Manual,0
C0384300,L103843,SDR04,2026-01-13 17:00:00,11,34,0,Busy,Genesys,0
C0384400,L103844,SDR02,2026-02-25 09:00:00,5,315,1,Connected - Follow-up,Genesys,0
C0384401,L103844,SDR02,2026-03-02 08:00:00,4,269,1,Connected - Discovery,Genesys,0
C0384402,L103844,AE01,2026-03-02 15:00:00,11,464,1,Connected - Follow-up,Genesys,0
C0384403,L103844,AE06,2026-03-05 15:00:00,11,394,1,Connected - Demo Scheduled,Genesys,1
C0384500,L103845,SDR01,2026-06-22 09:00:00,3,101,1,Connected - Discovery,Genesys,1
C0384501,L103845,SDR01,2026-06-29 17:00:00,11,390,1,Connected - Follow-up,Genesys,0
C0384600,L103846,SDR01,2026-04-04 11:00:00,5,19,0,Busy,Genesys,0
C0384601,L103846,SDR01,2026-04-09 17:00:00,11,13,0,Voicemail,Manual,0
C0384800,L103848,SDR01,2026-04-05 10:00:00,5,41,0,Busy,Genesys,0
C0384801,L103848,SDR01,2026-04-11 08:00:00,3,429,1,Connected - Discovery,Manual,0
C0384802,L103848,AE01,2026-04-12 16:00:00,11,40,0,Busy,Genesys,0
C0384900,L103849,SDR01,2026-01-09 09:00:00,4,18,0,Busy,Genesys,0
C0384901,L103849,SDR01,2026-01-03 09:00:00,4,12,0,Busy,Genesys,0
C0384902,L103849,AE07,2026-01-04 12:00:00,7,14,0,No Answer,Manual,0
C0384903,L103849,AE08,2026-01-07 15:00:00,10,205,1,Connected - Follow-up,Genesys,0
C0385100,L103851,SDR01,2026-05-26 15:00:00,9,399,1,Connected - Demo Scheduled,Manual,0
C0385101,L103851,SDR01,2026-05-23 17:00:00,11,11,0,Busy,Genesys,0
C0385200,L103852,SDR01,2026-05-22 08:00:00,2,12,0,No Answer,Genesys,0
C0385201,L103852,SDR01,2026-05-21 20:00:00,14,39,0,Voicemail,Genesys,0
C0385300,L103853,SDR02,2026-07-08 20:00:00,14,29,0,Voicemail,Genesys,0
C0385301,L103853,SDR02,2026-07-08 08:00:00,2,24,0,Busy,Genesys,0
C0385302,L103853,AE07,2026-07-03 09:00:00,3,27,0,No Answer,Genesys,1
C0385303,L103853,AE07,2026-06-27 20:00:00,14,362,1,Connected - Follow-up,Genesys,0
C0385400,L103854,SDR04,2026-02-12 12:00:00,6,225,1,Connected - Discovery,Genesys,0
C0385401,L103854,SDR04,2026-02-17 08:00:00,2,347,1,Connected - Discovery,Genesys,1
C0385500,L103855,SDR04,2026-06-18 11:00:00,6,13,0,No Answer,Genesys,0
C0385600,L103856,SDR01,2026-02-14 21:00:00,16,589,1,Connected - Follow-up,Manual,0
C0385601,L103856,SDR01,2026-02-20 13:00:00,8,401,1,Connected - Discovery,Genesys,0
C0385602,L103856,AE08,2026-02-16 17:00:00,12,567,1,Connected - Follow-up,Genesys,1
C0385603,L103856,AE08,2026-02-12 21:00:00,16,572,1,Connected - Demo Scheduled,Genesys,0
C0385604,L103856,AE07,2026-02-24 14:00:00,9,30,0,Voicemail,Genesys,0
C0385700,L103857,SDR02,2026-07-07 12:00:00,6,638,1,Connected - Discovery,Manual,0
C0385701,L103857,SDR02,2026-07-07 17:00:00,11,256,1,Connected - Demo Scheduled,Manual,1
C0385800,L103858,SDR01,2026-02-15 16:00:00,10,25,0,Wrong Number,Genesys,0
C0385801,L103858,SDR01,2026-02-08 09:00:00,3,20,0,No Answer,Genesys,0
C0385900,L103859,SDR02,2026-04-19 14:00:00,9,231,1,Connected - Discovery,Genesys,0
C0385901,L103859,SDR02,2026-04-21 13:00:00,8,439,1,Connected - Discovery,Manual,0
C0385902,L103859,AE02,2026-04-23 11:00:00,6,29,0,Wrong Number,Genesys,1
C0385903,L103859,AE04,2026-04-16 10:00:00,5,324,1,Connected - Follow-up,Genesys,1
C0385904,L103859,AE04,2026-04-15 08:00:00,3,240,1,Connected - Follow-up,Manual,1
C0385905,L103859,AE02,2026-04-17 21:00:00,16,35,0,Busy,Genesys,0
C0386000,L103860,SDR01,2026-05-30 13:00:00,8,135,1,Connected - Follow-up,Genesys,1
C0386100,L103861,SDR01,2026-01-15 14:00:00,8,20,0,Voicemail,Genesys,0
C0386200,L103862,SDR02,2026-01-24 17:00:00,13,434,1,Connected - Discovery,Genesys,1
C0386300,L103863,SDR03,2026-06-03 16:00:00,11,14,0,Voicemail,Genesys,0
C0386301,L103863,SDR03,2026-06-13 15:00:00,10,461,1,Connected - Follow-up,Genesys,1
C0386302,L103863,AE05,2026-06-16 19:00:00,14,266,1,Connected - Follow-up,Genesys,0
C0386500,L103865,SDR03,2026-04-23 08:00:00,3,329,1,Connected - Discovery,Manual,1
C0386501,L103865,SDR03,2026-04-25 13:00:00,8,375,1,Connected - Demo Scheduled,Genesys,1
C0386502,L103865,AE08,2026-05-04 08:00:00,3,412,1,Connected - Discovery,Manual,1
C0386503,L103865,AE09,2026-04-22 16:00:00,11,111,1,Connected - Demo Scheduled,Genesys,0
C0386504,L103865,AE07,2026-04-27 12:00:00,7,322,1,Connected - Follow-up,Manual,1
C0386505,L103865,AE08,2026-05-05 17:00:00,12,41,0,No Answer,Manual,0
C0386506,L103865,AE07,2026-05-03 21:00:00,16,15,0,Busy,Manual,0
C0386507,L103865,AE07,2026-05-05 16:00:00,11,457,1,Connected - Follow-up,Genesys,0
C0386508,L103865,AE09,2026-05-04 16:00:00,11,35,0,No Answer,Genesys,0
C0386700,L103867,SDR01,2026-04-29 20:00:00,15,19,0,Voicemail,Genesys,0
C0386900,L103869,SDR01,2026-03-22 11:00:00,7,21,0,No Answer,Manual,0
C0387100,L103871,SDR01,2026-04-16 09:00:00,3,26,0,Voicemail,Genesys,0
C0387101,L103871,SDR01,2026-04-20 18:00:00,12,28,0,Busy,Genesys,0
C0387102,L103871,AE01,2026-04-19 11:00:00,5,201,1,Connected - Follow-up,Genesys,1
C0387103,L103871,AE02,2026-04-17 15:00:00,9,265,1,Connected - Demo Scheduled,Manual,0
C0387200,L103872,SDR02,2026-04-10 12:00:00,6,29,0,Busy,Genesys,0
C0387201,L103872,SDR02,2026-04-07 18:00:00,12,271,1,Connected - Discovery,Genesys,0
C0387202,L103872,AE01,2026-04-03 12:00:00,6,558,1,Connected - Follow-up,Genesys,0
C0387300,L103873,SDR02,2026-01-31 16:00:00,10,8,0,Busy,Genesys,0
C0387301,L103873,SDR02,2026-02-09 12:00:00,6,360,1,Connected - Follow-up,Genesys,0
C0387400,L103874,SDR02,2026-05-09 16:00:00,10,129,1,Connected - Discovery,Manual,0
C0387600,L103876,SDR01,2026-05-17 15:00:00,9,34,0,No Answer,Manual,0
C0387700,L103877,SDR01,2026-01-17 13:00:00,8,13,0,No Answer,Genesys,0
C0387701,L103877,SDR01,2026-01-27 09:00:00,4,431,1,Connected - Follow-up,Manual,0
C0387702,L103877,AE09,2026-01-19 11:00:00,6,372,1,Connected - Follow-up,Genesys,0
C0387703,L103877,AE07,2026-01-24 17:00:00,12,18,0,No Answer,Genesys,0
C0387800,L103878,SDR02,2026-05-14 16:00:00,10,215,1,Connected - Discovery,Manual,0
C0387801,L103878,SDR02,2026-05-15 16:00:00,10,333,1,Connected - Follow-up,Manual,0
C0387802,L103878,AE03,2026-05-18 09:00:00,3,498,1,Connected - Discovery,Manual,1
C0387803,L103878,AE01,2026-05-15 09:00:00,3,161,1,Connected - Demo Scheduled,Genesys,0
C0387804,L103878,AE02,2026-05-11 13:00:00,7,14,0,No Answer,Genesys,0
C0387900,L103879,SDR03,2026-05-19 12:00:00,6,25,0,Voicemail,Genesys,0
C0387901,L103879,SDR03,2026-05-24 12:00:00,6,20,0,Voicemail,Manual,0
C0387902,L103879,AE07,2026-05-18 09:00:00,3,413,1,Connected - Demo Scheduled,Genesys,0
C0387903,L103879,AE08,2026-05-21 14:00:00,8,20,0,Voicemail,Manual,0
C0387904,L103879,AE07,2026-05-17 12:00:00,6,406,1,Connected - Demo Scheduled,Manual,0
C0387905,L103879,AE08,2026-05-23 16:00:00,10,582,1,Connected - Discovery,Genesys,0
C0388000,L103880,SDR02,2026-02-10 12:00:00,7,309,1,Connected - Follow-up,Manual,0
C0388100,L103881,SDR01,2026-06-06 08:00:00,2,30,0,No Answer,Manual,0
C0388101,L103881,SDR01,2026-06-05 17:00:00,11,17,0,Busy,Genesys,0
C0388102,L103881,AE05,2026-06-13 20:00:00,14,29,0,Busy,Manual,0
C0388300,L103883,SDR02,2026-04-04 10:00:00,6,367,1,Connected - Follow-up,Manual,1
C0388301,L103883,SDR02,2026-04-02 10:00:00,6,149,1,Connected - Discovery,Genesys,1
C0388302,L103883,AE07,2026-04-07 12:00:00,8,461,1,Connected - Discovery,Manual,0
C0388303,L103883,AE08,2026-04-08 19:00:00,15,546,1,Connected - Discovery,Genesys,0
C0388400,L103884,SDR01,2026-05-24 15:00:00,10,29,0,No Answer,Genesys,0
C0388600,L103886,SDR01,2026-04-20 09:00:00,3,255,1,Connected - Follow-up,Genesys,0
C0388601,L103886,SDR01,2026-04-19 21:00:00,15,268,1,Connected - Follow-up,Manual,0
C0388700,L103887,SDR01,2026-03-07 20:00:00,14,146,1,Connected - Discovery,Genesys,0
C0388701,L103887,SDR01,2026-03-09 19:00:00,13,393,1,Connected - Discovery,Genesys,0
C0388800,L103888,SDR02,2026-06-20 18:00:00,13,41,0,Voicemail,Manual,0
C0388801,L103888,SDR02,2026-06-27 12:00:00,7,26,0,Voicemail,Genesys,0
C0388802,L103888,AE01,2026-06-29 20:00:00,15,10,0,No Answer,Manual,0
C0388803,L103888,AE01,2026-06-19 10:00:00,5,18,0,No Answer,Manual,0
C0388900,L103889,SDR02,2026-07-03 09:00:00,4,12,0,No Answer,Genesys,0
C0388901,L103889,SDR02,2026-07-05 20:00:00,15,631,1,Connected - Discovery,Genesys,0
C0388902,L103889,AE07,2026-06-30 14:00:00,9,408,1,Connected - Demo Scheduled,Genesys,1
C0388903,L103889,AE07,2026-07-08 14:00:00,9,35,0,No Answer,Genesys,0
C0389000,L103890,SDR02,2026-02-06 09:00:00,5,396,1,Connected - Follow-up,Genesys,0
C0389001,L103890,SDR02,2026-02-03 10:00:00,6,36,0,Busy,Genesys,0
C0389002,L103890,AE01,2026-01-30 16:00:00,12,296,1,Connected - Discovery,Genesys,1
C0389003,L103890,AE05,2026-02-05 08:00:00,4,434,1,Connected - Demo Scheduled,Genesys,0
C0389004,L103890,AE01,2026-01-27 21:00:00,17,403,1,Connected - Demo Scheduled,Genesys,1
C0389200,L103892,SDR01,2026-01-07 20:00:00,15,421,1,Connected - Demo Scheduled,Genesys,0
C0389201,L103892,SDR01,2026-01-05 10:00:00,5,35,0,Wrong Number,Genesys,0
C0389202,L103892,AE05,2026-01-11 17:00:00,12,180,1,Connected - Discovery,Genesys,0
C0389203,L103892,AE05,2026-01-14 16:00:00,11,331,1,Connected - Demo Scheduled,Genesys,0
C0389300,L103893,SDR01,2026-03-09 09:00:00,4,495,1,Connected - Demo Scheduled,Genesys,1
C0389301,L103893,SDR01,2026-03-16 16:00:00,11,555,1,Connected - Follow-up,Genesys,1
C0389500,L103895,SDR02,2026-02-11 21:00:00,15,262,1,Connected - Discovery,Genesys,0
C0389501,L103895,SDR02,2026-02-02 10:00:00,4,16,0,No Answer,Genesys,0
C0389600,L103896,SDR02,2026-03-21 12:00:00,7,256,1,Connected - Discovery,Genesys,0
C0389700,L103897,SDR01,2026-02-20 10:00:00,5,38,0,No Answer,Genesys,0
C0389701,L103897,SDR01,2026-02-09 16:00:00,11,377,1,Connected - Follow-up,Genesys,0
C0389800,L103898,SDR02,2026-05-15 11:00:00,6,273,1,Connected - Follow-up,Genesys,0
C0389801,L103898,SDR02,2026-05-18 20:00:00,15,292,1,Connected - Discovery,Genesys,0
C0389900,L103899,SDR01,2026-03-27 16:00:00,10,269,1,Connected - Discovery,Manual,1
C0389901,L103899,SDR01,2026-04-02 14:00:00,8,232,1,Connected - Follow-up,Manual,1
C0389902,L103899,AE06,2026-03-27 09:00:00,3,31,0,Busy,Manual,0
C0389903,L103899,AE04,2026-04-05 14:00:00,8,359,1,Connected - Discovery,Genesys,0
C0390000,L103900,SDR01,2026-04-18 15:00:00,11,257,1,Connected - Discovery,Genesys,0
C0390001,L103900,SDR01,2026-04-23 14:00:00,10,302,1,Connected - Follow-up,Genesys,0
C0390200,L103902,SDR01,2026-04-05 12:00:00,7,14,0,Wrong Number,Genesys,0
C0390201,L103902,SDR01,2026-04-12 09:00:00,4,279,1,Connected - Follow-up,Genesys,0
C0390202,L103902,AE04,2026-04-15 10:00:00,5,20,0,No Answer,Genesys,0
C0390300,L103903,SDR02,2026-05-21 10:00:00,5,228,1,Connected - Follow-up,Genesys,0
C0390301,L103903,SDR02,2026-05-19 20:00:00,15,205,1,Connected - Discovery,Manual,0
C0390400,L103904,SDR01,2026-01-26 19:00:00,13,303,1,Connected - Follow-up,Genesys,0
C0390401,L103904,SDR01,2026-01-31 13:00:00,7,519,1,Connected - Discovery,Genesys,0
C0390402,L103904,AE09,2026-01-30 12:00:00,6,23,0,No Answer,Genesys,0
C0390403,L103904,AE09,2026-01-20 16:00:00,10,293,1,Connected - Follow-up,Manual,0
C0390700,L103907,SDR01,2026-06-15 08:00:00,2,30,0,No Answer,Genesys,0
C0390701,L103907,SDR01,2026-06-07 18:00:00,12,81,1,Connected - Discovery,Genesys,1
C0390800,L103908,SDR04,2026-04-30 09:00:00,4,17,0,No Answer,Manual,0
C0390801,L103908,SDR04,2026-05-10 21:00:00,16,40,1,Connected - Demo Scheduled,Manual,0
C0390802,L103908,AE06,2026-05-07 15:00:00,10,11,0,No Answer,Manual,0
C0390803,L103908,AE02,2026-05-07 20:00:00,15,151,1,Connected - Discovery,Genesys,0
C0390900,L103909,SDR04,2026-03-10 20:00:00,14,14,0,No Answer,Genesys,0
C0390901,L103909,SDR04,2026-03-12 08:00:00,2,415,1,Connected - Discovery,Genesys,0
C0391000,L103910,SDR04,2026-02-16 12:00:00,6,15,0,Busy,Genesys,0
C0391001,L103910,SDR04,2026-02-19 21:00:00,15,23,0,Voicemail,Manual,0
C0391002,L103910,AE03,2026-02-10 20:00:00,14,27,0,Wrong Number,Genesys,0
C0391003,L103910,AE02,2026-02-10 20:00:00,14,19,0,Wrong Number,Genesys,0
C0391004,L103910,AE02,2026-02-14 09:00:00,3,16,0,No Answer,Manual,0
C0391005,L103910,AE06,2026-02-12 09:00:00,3,21,0,No Answer,Genesys,0
C0391006,L103910,AE04,2026-02-09 12:00:00,6,27,0,No Answer,Genesys,0
C0391100,L103911,SDR02,2026-06-07 15:00:00,9,319,1,Connected - Demo Scheduled,Genesys,1
C0391200,L103912,SDR01,2026-06-03 08:00:00,4,32,0,No Answer,Genesys,0
C0391201,L103912,SDR01,2026-05-30 18:00:00,14,24,0,No Answer,Genesys,0
C0391300,L103913,SDR01,2026-02-24 15:00:00,9,505,1,Connected - Follow-up,Manual,0
C0391301,L103913,SDR01,2026-02-24 20:00:00,14,397,1,Connected - Follow-up,Genesys,0
C0391302,L103913,AE07,2026-02-23 08:00:00,2,35,0,No Answer,Manual,0
C0391400,L103914,SDR02,2026-04-19 16:00:00,10,28,0,Busy,Genesys,0
C0391401,L103914,SDR02,2026-04-24 11:00:00,5,277,1,Connected - Follow-up,Genesys,0
C0391402,L103914,AE06,2026-04-29 15:00:00,9,168,1,Connected - Discovery,Genesys,0
C0391500,L103915,SDR02,2026-05-05 12:00:00,7,255,1,Connected - Discovery,Genesys,0
C0391501,L103915,SDR02,2026-04-23 20:00:00,15,564,1,Connected - Discovery,Manual,0
C0391502,L103915,AE09,2026-04-28 14:00:00,9,39,0,Busy,Genesys,0
C0391503,L103915,AE07,2026-04-24 18:00:00,13,322,1,Connected - Follow-up,Genesys,1
C0391600,L103916,SDR01,2026-04-10 20:00:00,15,18,0,Voicemail,Manual,0
C0391601,L103916,SDR01,2026-04-09 15:00:00,10,154,1,Connected - Demo Scheduled,Genesys,1
C0391602,L103916,AE05,2026-04-07 18:00:00,13,290,1,Connected - Discovery,Manual,1
C0391603,L103916,AE05,2026-03-31 19:00:00,14,34,0,No Answer,Genesys,0
C0391700,L103917,SDR02,2026-06-21 15:00:00,9,32,0,Wrong Number,Genesys,0
C0391701,L103917,SDR02,2026-06-27 15:00:00,9,20,0,No Answer,Genesys,0
C0391800,L103918,SDR02,2026-01-23 19:00:00,14,8,0,No Answer,Genesys,0
C0391801,L103918,SDR02,2026-01-30 21:00:00,16,352,1,Connected - Demo Scheduled,Genesys,0
C0391802,L103918,AE08,2026-01-23 16:00:00,11,466,1,Connected - Discovery,Manual,0
C0391803,L103918,AE08,2026-02-04 18:00:00,13,385,1,Connected - Follow-up,Genesys,0
C0391804,L103918,AE07,2026-01-31 11:00:00,6,35,0,Wrong Number,Genesys,0
C0391900,L103919,SDR02,2026-02-19 10:00:00,5,37,0,Busy,Genesys,0
C0392000,L103920,SDR02,2026-01-21 21:00:00,16,422,1,Connected - Follow-up,Genesys,0
C0392001,L103920,SDR02,2026-01-28 13:00:00,8,266,1,Connected - Follow-up,Genesys,0
C0392100,L103921,SDR02,2026-05-10 16:00:00,11,22,0,No Answer,Genesys,0
C0392101,L103921,SDR02,2026-05-16 08:00:00,3,14,0,No Answer,Genesys,0
C0392102,L103921,AE08,2026-05-08 19:00:00,14,399,1,Connected - Follow-up,Manual,0
C0392200,L103922,SDR02,2026-05-08 15:00:00,9,198,1,Connected - Discovery,Manual,0
C0392201,L103922,SDR02,2026-05-05 12:00:00,6,13,0,No Answer,Genesys,1
C0392202,L103922,AE06,2026-05-06 20:00:00,14,30,0,Wrong Number,Genesys,0
C0392300,L103923,SDR01,2026-07-05 11:00:00,6,256,1,Connected - Discovery,Genesys,1
C0392301,L103923,SDR01,2026-07-04 17:00:00,12,581,1,Connected - Discovery,Genesys,0
C0392400,L103924,SDR02,2026-04-10 10:00:00,5,38,0,Wrong Number,Genesys,0
C0392500,L103925,SDR02,2026-02-08 15:00:00,11,526,1,Connected - Discovery,Genesys,0
C0392501,L103925,SDR02,2026-02-05 11:00:00,7,478,1,Connected - Discovery,Manual,0
C0392700,L103927,SDR02,2026-01-19 21:00:00,17,30,0,Voicemail,Genesys,0
C0392701,L103927,SDR02,2026-01-22 08:00:00,4,27,0,Busy,Genesys,0
C0392702,L103927,AE02,2026-01-24 09:00:00,5,20,0,No Answer,Genesys,0
C0392800,L103928,SDR02,2026-05-02 08:00:00,4,12,0,Wrong Number,Manual,0
C0392801,L103928,SDR02,2026-05-05 11:00:00,7,32,0,Busy,Genesys,0
C0392802,L103928,AE02,2026-05-02 16:00:00,12,309,1,Connected - Discovery,Manual,0
C0392900,L103929,SDR02,2026-05-09 19:00:00,14,21,0,Busy,Genesys,0
C0392901,L103929,SDR02,2026-05-12 08:00:00,3,554,1,Connected - Follow-up,Genesys,0
C0392902,L103929,AE08,2026-05-06 14:00:00,9,8,0,No Answer,Genesys,0
C0392903,L103929,AE09,2026-05-06 17:00:00,12,359,1,Connected - Follow-up,Genesys,1
C0392904,L103929,AE09,2026-05-13 17:00:00,12,36,0,No Answer,Manual,0
C0392905,L103929,AE07,2026-05-11 13:00:00,8,155,1,Connected - Follow-up,Genesys,0
C0393100,L103931,SDR02,2026-03-04 15:00:00,10,308,1,Connected - Follow-up,Genesys,0
C0393101,L103931,SDR02,2026-03-15 08:00:00,3,9,0,Busy,Manual,0
C0393102,L103931,AE09,2026-03-03 15:00:00,10,37,0,Wrong Number,Genesys,0
C0393103,L103931,AE09,2026-03-06 12:00:00,7,374,1,Connected - Follow-up,Genesys,0
C0393200,L103932,SDR02,2026-03-02 14:00:00,8,257,1,Connected - Follow-up,Genesys,0
C0393300,L103933,SDR01,2026-01-20 12:00:00,6,35,0,Busy,Genesys,0
C0393400,L103934,SDR04,2026-03-28 13:00:00,7,20,0,Busy,Genesys,0
C0393401,L103934,SDR04,2026-03-27 10:00:00,4,14,0,Voicemail,Genesys,0
C0393402,L103934,AE02,2026-03-21 15:00:00,9,111,1,Connected - Demo Scheduled,Genesys,1
C0393500,L103935,SDR03,2026-04-08 16:00:00,11,498,1,Connected - Discovery,Genesys,0
C0393501,L103935,SDR03,2026-03-31 09:00:00,4,400,1,Connected - Follow-up,Genesys,1
C0393502,L103935,AE04,2026-04-01 20:00:00,15,22,0,No Answer,Genesys,0
C0393503,L103935,AE04,2026-04-02 12:00:00,7,27,0,No Answer,Genesys,1
C0393504,L103935,AE03,2026-04-01 13:00:00,8,34,0,No Answer,Genesys,0
C0393505,L103935,AE02,2026-03-30 20:00:00,15,20,0,No Answer,Genesys,0
C0393600,L103936,SDR02,2026-05-18 19:00:00,14,306,1,Connected - Discovery,Genesys,0
