lead_id,bot_variant,first_bot_touch_at,first_touch_local_hour,after_hours_flag,num_messages_sent,replied_flag,meeting_booked_by_bot_flag,handoff_to_rep_delay_minutes
L104440,Periskope-A,2026-02-25 12:00:00,7,1,9,0,0,157
L104442,Periskope-A,2026-03-03 23:00:00,18,0,2,0,0,71
L104443,Periskope-B,2026-03-13 12:00:00,7,1,6,0,0,47
L104444,Periskope-A,2026-02-16 22:00:00,17,0,2,0,0,5
L104445,Periskope-A,2026-03-04 12:00:00,7,1,4,0,0,55
L104447,Periskope-A,2026-04-09 21:00:00,17,0,2,0,0,92
L104451,Periskope-B,2026-03-11 16:00:00,10,0,4,0,0,5
L104454,Periskope-A,2026-02-19 23:00:00,18,0,6,0,0,23
L104456,Periskope-A,2026-02-26 21:00:00,16,0,8,0,0,5
L104457,Periskope-A,2026-04-05 07:00:00,3,1,5,1,0,50
L104458,Periskope-A,2026-01-25 13:00:00,8,1,8,1,0,77
L104459,Periskope-A,2026-06-14 23:00:00,17,0,2,1,0,99
L104460,Periskope-B,2026-06-17 16:00:00,10,0,3,1,1,73
L104467,Periskope-A,2026-05-08 10:00:00,6,1,2,0,0,79
L104468,Periskope-B,2026-04-10 08:00:00,2,1,6,0,0,29
L104469,Periskope-B,2026-06-28 15:00:00,10,0,9,0,0,53
L104471,Periskope-B,2026-03-26 01:00:00,20,1,3,0,0,60
L104472,Periskope-A,2026-01-04 05:00:00,0,1,5,1,0,61
L104473,Periskope-A,2026-01-17 05:00:00,0,1,8,0,0,5
L104475,Periskope-A,2026-04-14 08:00:00,3,1,7,1,0,34
L104476,Periskope-A,2026-01-08 23:00:00,17,0,2,0,0,5
L104477,Periskope-A,2026-01-24 20:00:00,16,0,5,1,1,40
L104478,Periskope-A,2026-05-09 19:00:00,13,0,5,0,0,60
L104479,Periskope-B,2026-05-18 00:00:00,19,1,7,0,0,54
L104480,Periskope-A,2026-01-06 16:00:00,10,0,7,1,1,31
L104481,Periskope-A,2026-04-03 21:00:00,17,0,3,0,0,54
L104484,Periskope-A,2026-06-01 12:00:00,6,1,2,0,0,83
L104485,Periskope-B,2026-06-09 01:00:00,20,1,4,0,0,52
L104486,Periskope-B,2026-04-20 18:00:00,12,0,8,0,0,5
L104487,Periskope-B,2026-04-25 23:00:00,19,1,5,0,0,252
L104489,Periskope-A,2026-04-22 01:00:00,19,1,3,0,0,18
L104490,Periskope-B,2026-03-22 04:00:00,22,1,4,0,0,60
L104491,Periskope-A,2026-05-18 18:00:00,12,0,2,0,0,7
L104492,Periskope-B,2026-04-17 14:00:00,9,0,8,0,0,135
L104493,Periskope-B,2026-06-04 16:00:00,10,0,4,0,0,40
L104498,Periskope-A,2026-01-18 22:00:00,17,0,4,1,1,127
L104499,Periskope-B,2026-04-13 04:00:00,22,1,7,0,0,23
L104502,Periskope-A,2026-01-29 13:00:00,7,1,3,0,0,24
L104503,Periskope-B,2026-06-06 10:00:00,5,1,4,0,0,58
L104505,Periskope-A,2026-04-29 10:00:00,6,1,5,0,0,59
L104506,Periskope-B,2026-04-01 22:00:00,17,0,9,0,0,41
L104508,Periskope-A,2026-01-04 21:00:00,15,0,9,1,0,5
L104510,Periskope-A,2026-06-12 02:00:00,20,1,2,0,0,30
L104511,Periskope-B,2026-03-05 00:00:00,20,1,7,1,0,85
L104512,Periskope-A,2026-05-09 04:00:00,0,1,9,0,0,111
L104513,Periskope-A,2026-05-10 17:00:00,11,0,4,0,0,37
L104516,Periskope-A,2026-05-06 22:00:00,17,0,8,1,0,51
L104521,Periskope-A,2026-05-21 22:00:00,17,0,7,0,0,157
L104528,Periskope-A,2026-01-31 19:00:00,13,0,7,1,1,114
L104529,Periskope-A,2026-05-10 12:00:00,7,1,9,0,0,88
L104531,Periskope-A,2026-04-22 13:00:00,8,0,7,0,0,33
L104533,Periskope-A,2026-02-27 06:00:00,1,1,9,1,0,30
L104535,Periskope-A,2026-02-26 14:00:00,9,0,6,0,0,104
L104536,Periskope-A,2026-05-07 13:00:00,9,0,9,1,1,170
L104539,Periskope-A,2026-05-13 21:00:00,16,0,5,1,1,66
L104540,Periskope-A,2026-04-22 07:00:00,2,1,8,0,0,5
L104543,Periskope-A,2026-01-03 11:00:00,6,1,2,0,0,21
L104544,Periskope-B,2026-06-24 00:00:00,19,1,3,0,0,45
L104545,Periskope-A,2026-05-14 06:00:00,1,1,3,0,0,98
L104548,Periskope-A,2026-02-26 07:00:00,2,1,8,0,0,121
L104549,Periskope-B,2026-05-17 03:00:00,22,1,7,0,0,83
L104551,Periskope-A,2026-03-28 00:00:00,18,0,5,0,0,96
L104552,Periskope-A,2026-02-14 18:00:00,13,0,3,0,0,5
L104553,Periskope-B,2026-03-31 13:00:00,7,1,4,1,0,40
L104554,Periskope-B,2026-06-07 19:00:00,13,0,8,0,0,46
L104555,Periskope-A,2026-03-21 07:00:00,1,1,7,0,0,45
L104557,Periskope-A,2026-02-28 02:00:00,20,1,3,0,0,34
L104558,Periskope-A,2026-05-23 11:00:00,5,1,7,0,0,13
L104559,Periskope-A,2026-04-06 01:00:00,20,1,8,0,0,63
L104562,Periskope-A,2026-02-24 23:00:00,17,0,8,0,0,40
L104566,Periskope-B,2026-04-24 10:00:00,5,1,9,0,0,47
L104567,Periskope-B,2026-06-30 07:00:00,2,1,4,0,0,284
L104568,Periskope-B,2026-05-30 04:00:00,22,1,6,0,0,230
L104569,Periskope-A,2026-01-16 12:00:00,7,1,3,0,0,57
L104572,Periskope-A,2026-01-03 13:00:00,7,1,4,0,0,54
L104573,Periskope-A,2026-02-02 06:00:00,2,1,9,0,0,68
L104574,Periskope-B,2026-05-18 01:00:00,19,1,3,0,0,50
L104576,Periskope-A,2026-01-28 12:00:00,6,1,7,1,0,88
L104577,Periskope-A,2026-02-23 18:00:00,13,0,3,1,0,46
L104578,Periskope-A,2026-02-21 14:00:00,10,0,9,0,0,22
L104581,Periskope-A,2026-05-20 04:00:00,0,1,6,1,1,5
L104582,Periskope-A,2026-05-30 02:00:00,20,1,9,0,0,27
L104583,Periskope-A,2026-03-31 03:00:00,23,1,3,1,1,102
L104585,Periskope-A,2026-06-17 17:00:00,12,0,6,0,0,85
L104586,Periskope-A,2026-06-04 10:00:00,5,1,6,1,0,14
L104588,Periskope-B,2026-06-24 10:00:00,5,1,2,0,0,40
L104591,Periskope-A,2026-03-14 10:00:00,6,1,6,0,0,128
L104592,Periskope-A,2026-05-15 11:00:00,6,1,3,0,0,79
L104594,Periskope-A,2026-02-23 06:00:00,1,1,3,0,0,91
L104595,Periskope-A,2026-02-18 09:00:00,3,1,7,1,1,55
L104596,Periskope-A,2026-03-14 23:00:00,18,0,6,1,0,58
L104601,Periskope-A,2026-02-07 15:00:00,10,0,5,0,0,6
L104604,Periskope-A,2026-03-20 11:00:00,6,1,6,0,0,95
L104605,Periskope-A,2026-04-01 12:00:00,7,1,5,0,0,80
L104607,Periskope-A,2026-04-16 09:00:00,5,1,2,0,0,83
L104608,Periskope-A,2026-01-31 14:00:00,8,1,8,0,0,135
L104609,Periskope-B,2026-03-10 03:00:00,22,1,8,0,0,42
L104610,Periskope-A,2026-02-28 00:00:00,19,1,8,1,1,51
L104612,Periskope-A,2026-02-25 15:00:00,9,0,7,0,0,89
L104614,Periskope-B,2026-05-15 12:00:00,8,0,9,0,0,13
L104617,Periskope-B,2026-05-07 20:00:00,14,0,7,0,0,5
L104622,Periskope-A,2026-04-11 00:00:00,18,0,7,0,0,5
L104623,Periskope-A,2026-04-15 12:00:00,7,1,2,0,0,28
L104624,Periskope-A,2026-04-30 03:00:00,21,1,6,1,0,50
L104625,Periskope-A,2026-01-15 05:00:00,1,1,7,1,0,120
L104627,Periskope-A,2026-02-02 07:00:00,1,1,8,0,0,26
L104628,Periskope-B,2026-05-07 21:00:00,16,0,6,0,0,29
L104630,Periskope-A,2026-04-06 13:00:00,7,1,4,0,0,184
L104631,Periskope-B,2026-05-13 12:00:00,6,1,4,0,0,26
L104632,Periskope-A,2026-06-21 00:00:00,19,1,7,1,0,56
L104637,Periskope-A,2026-01-13 03:00:00,21,1,8,1,1,66
L104639,Periskope-B,2026-06-08 05:00:00,0,1,3,0,0,30
L104640,Periskope-A,2026-05-10 19:00:00,14,0,3,1,0,89
L104641,Periskope-A,2026-06-01 12:00:00,7,1,6,1,0,41
L104642,Periskope-A,2026-01-14 07:00:00,2,1,8,0,0,5
L104643,Periskope-A,2026-01-18 02:00:00,22,1,4,0,0,119
L104645,Periskope-A,2026-01-05 19:00:00,14,0,2,0,0,5
L104646,Periskope-A,2026-06-11 01:00:00,20,1,6,0,0,96
L104648,Periskope-A,2026-04-10 19:00:00,15,0,4,0,0,78
L104649,Periskope-A,2026-06-06 07:00:00,3,1,7,0,0,107
L104653,Periskope-A,2026-04-11 04:00:00,23,1,5,0,0,39
L104654,Periskope-B,2026-05-21 20:00:00,16,0,8,1,0,41
L104655,Periskope-A,2026-03-21 06:00:00,1,1,2,0,0,74
L104657,Periskope-A,2026-05-24 03:00:00,21,1,9,0,0,169
L104658,Periskope-B,2026-06-12 21:00:00,17,0,2,0,0,240
L104660,Periskope-A,2026-01-07 08:00:00,2,1,4,0,0,45
L104661,Periskope-A,2026-04-01 02:00:00,21,1,6,0,0,106
L104662,Periskope-B,2026-06-10 02:00:00,21,1,4,1,0,52
L104663,Periskope-A,2026-06-30 17:00:00,12,0,6,0,0,148
L104666,Periskope-B,2026-04-15 09:00:00,3,1,2,0,0,37
L104667,Periskope-B,2026-06-01 05:00:00,1,1,9,0,0,17
L104668,Periskope-B,2026-06-23 22:00:00,17,0,2,0,0,286
L104672,Periskope-A,2026-01-18 00:00:00,19,1,7,0,0,5
L104673,Periskope-B,2026-06-10 04:00:00,0,1,6,0,0,40
L104674,Periskope-A,2026-01-21 08:00:00,3,1,9,0,0,19
L104676,Periskope-B,2026-06-17 08:00:00,3,1,4,0,0,69
L104678,Periskope-A,2026-05-20 02:00:00,21,1,9,0,0,37
L104679,Periskope-A,2026-02-17 23:00:00,19,1,6,1,1,89
L104682,Periskope-A,2026-01-12 10:00:00,6,1,6,0,0,21
L104683,Periskope-B,2026-03-08 07:00:00,2,1,3,1,0,63
L104684,Periskope-A,2026-03-06 07:00:00,2,1,3,0,0,70
L104686,Periskope-A,2026-02-18 08:00:00,4,1,4,1,1,118
L104687,Periskope-B,2026-03-26 23:00:00,17,0,9,0,0,28
L104690,Periskope-A,2026-05-07 18:00:00,13,0,3,0,0,127
L104691,Periskope-A,2026-02-25 07:00:00,2,1,6,0,0,21
L104695,Periskope-B,2026-03-10 03:00:00,22,1,9,0,0,15
L104697,Periskope-A,2026-01-30 01:00:00,21,1,4,0,0,91
L104699,Periskope-A,2026-06-09 22:00:00,18,0,4,1,0,90
L104700,Periskope-A,2026-02-09 19:00:00,14,0,5,0,0,33
L104702,Periskope-B,2026-04-16 02:00:00,21,1,4,0,0,35
L104703,Periskope-A,2026-01-25 23:00:00,18,0,6,0,0,53
L104705,Periskope-A,2026-05-08 10:00:00,4,1,6,1,1,68
L104706,Periskope-B,2026-06-25 12:00:00,6,1,8,1,1,48
L104709,Periskope-A,2026-02-13 07:00:00,2,1,5,1,0,33
L104710,Periskope-A,2026-03-22 11:00:00,5,1,6,0,0,81
L104711,Periskope-A,2026-01-29 08:00:00,3,1,4,0,0,51
L104712,Periskope-A,2026-04-15 12:00:00,8,1,6,0,0,130
L104716,Periskope-A,2026-02-24 21:00:00,15,0,9,0,0,36
L104717,Periskope-A,2026-05-18 17:00:00,11,0,7,0,0,27
L104718,Periskope-A,2026-02-04 02:00:00,20,1,6,0,0,7
L104719,Periskope-A,2026-06-28 17:00:00,11,0,2,1,1,61
L104720,Periskope-A,2026-02-19 01:00:00,20,1,8,0,0,21
L104721,Periskope-A,2026-01-11 07:00:00,2,1,5,0,0,5
L104723,Periskope-A,2026-05-17 19:00:00,13,0,4,0,0,5
L104724,Periskope-A,2026-01-22 04:00:00,22,1,5,0,0,86
L104727,Periskope-A,2026-04-18 12:00:00,7,1,8,0,0,74
L104728,Periskope-A,2026-03-06 12:00:00,6,1,8,1,0,5
L104729,Periskope-A,2026-05-19 02:00:00,21,1,2,0,0,85
L104731,Periskope-B,2026-03-08 07:00:00,1,1,5,0,0,6
L104732,Periskope-A,2026-04-14 16:00:00,11,0,9,0,0,81
L104735,Periskope-B,2026-04-19 07:00:00,3,1,7,0,0,145
L104736,Periskope-A,2026-02-07 18:00:00,13,0,4,0,0,129
L104737,Periskope-B,2026-07-01 20:00:00,14,0,4,1,0,133
L104738,Periskope-B,2026-06-25 06:00:00,1,1,6,1,0,5
L104741,Periskope-A,2026-02-05 09:00:00,4,1,2,0,0,89
L104743,Periskope-A,2026-01-23 13:00:00,9,0,8,0,0,75
L104744,Periskope-A,2026-03-12 16:00:00,11,0,2,0,0,185
L104745,Periskope-B,2026-04-13 00:00:00,20,1,2,1,0,5
L104746,Periskope-B,2026-04-21 07:00:00,2,1,5,0,0,295
L104747,Periskope-B,2026-04-19 21:00:00,15,0,5,1,0,20
L104749,Periskope-A,2026-05-24 18:00:00,12,0,3,0,0,38
L104750,Periskope-A,2026-05-08 10:00:00,5,1,9,0,0,153
L104751,Periskope-B,2026-05-18 04:00:00,23,1,4,0,0,80
L104752,Periskope-B,2026-03-27 23:00:00,17,0,6,0,0,28
L104757,Periskope-A,2026-02-16 15:00:00,11,0,2,0,0,25
L104758,Periskope-A,2026-04-07 11:00:00,6,1,3,0,0,115
L104760,Periskope-A,2026-05-17 23:00:00,17,0,5,0,0,5
L104761,Periskope-A,2026-02-24 19:00:00,13,0,2,0,0,5
L104762,Periskope-B,2026-06-08 15:00:00,9,0,8,0,0,5
L104763,Periskope-A,2026-03-02 10:00:00,6,1,5,0,0,158
L104766,Periskope-B,2026-04-09 05:00:00,23,1,7,0,0,117
L104771,Periskope-B,2026-03-18 06:00:00,2,1,4,0,0,238
L104773,Periskope-A,2026-04-09 17:00:00,13,0,4,0,0,5
L104774,Periskope-A,2026-06-16 12:00:00,7,1,6,0,0,82
L104776,Periskope-A,2026-03-07 09:00:00,4,1,7,1,0,59
L104777,Periskope-A,2026-01-20 01:00:00,20,1,6,1,1,48
L104778,Periskope-B,2026-03-13 01:00:00,19,1,4,0,0,111
L104780,Periskope-B,2026-06-28 17:00:00,12,0,5,0,0,32
L104781,Periskope-A,2026-04-08 14:00:00,9,0,6,1,0,6
L104782,Periskope-A,2026-01-26 03:00:00,21,1,5,1,1,58
L104783,Periskope-A,2026-01-13 22:00:00,18,0,6,0,0,65
L104784,Periskope-B,2026-06-05 13:00:00,8,1,2,0,0,256
L104786,Periskope-A,2026-05-20 06:00:00,2,1,6,0,0,87
L104790,Periskope-B,2026-05-18 11:00:00,5,1,8,1,0,146
L104791,Periskope-B,2026-05-19 08:00:00,3,1,9,0,0,14
L104792,Periskope-A,2026-06-03 00:00:00,19,1,9,1,0,119
L104793,Periskope-A,2026-01-20 11:00:00,7,1,3,0,0,152
L104795,Periskope-A,2026-06-12 00:00:00,18,0,6,1,1,57
L104796,Periskope-A,2026-06-18 19:00:00,13,0,5,0,0,59
L104797,Periskope-B,2026-05-13 11:00:00,6,1,4,0,0,237
L104798,Periskope-A,2026-01-22 00:00:00,18,0,3,1,0,36
L104800,Periskope-A,2026-01-11 03:00:00,22,1,5,0,0,74
L104801,Periskope-A,2026-05-07 05:00:00,0,1,2,1,1,24
L104802,Periskope-B,2026-06-04 23:00:00,19,1,5,0,0,296
L104806,Periskope-A,2026-01-12 10:00:00,4,1,6,0,0,96
L104807,Periskope-A,2026-05-30 17:00:00,12,0,8,0,0,20
L104808,Periskope-B,2026-06-12 22:00:00,18,0,6,1,0,5
L104809,Periskope-B,2026-05-11 16:00:00,11,0,6,0,0,92
L104810,Periskope-A,2026-06-11 15:00:00,9,0,8,0,0,67
L104811,Periskope-B,2026-04-18 09:00:00,3,1,4,0,0,49
L104812,Periskope-A,2026-03-28 23:00:00,17,0,5,0,0,64
L104815,Periskope-A,2026-05-07 10:00:00,5,1,5,1,0,37
L104817,Periskope-B,2026-06-24 20:00:00,14,0,4,0,0,82
L104818,Periskope-A,2026-01-13 08:00:00,3,1,8,1,0,5
L104820,Periskope-A,2026-02-04 15:00:00,10,0,5,1,0,90
L104823,Periskope-A,2026-03-23 10:00:00,5,1,4,1,0,38
L104824,Periskope-A,2026-05-04 21:00:00,15,0,8,1,0,80
L104832,Periskope-A,2026-05-08 22:00:00,17,0,3,0,0,5
L104833,Periskope-A,2026-04-08 12:00:00,7,1,6,0,0,19
L104834,Periskope-B,2026-03-03 23:00:00,18,0,2,0,0,8
L104839,Periskope-A,2026-01-10 18:00:00,13,0,5,0,0,59
L104841,Periskope-A,2026-03-17 06:00:00,0,1,5,1,0,58
L104842,Periskope-A,2026-06-05 02:00:00,21,1,7,0,0,51
L104845,Periskope-B,2026-04-18 13:00:00,8,0,3,0,0,70
L104846,Periskope-B,2026-03-06 10:00:00,4,1,3,1,0,98
L104847,Periskope-A,2026-04-30 21:00:00,16,0,9,0,0,5
L104850,Periskope-A,2026-02-06 23:00:00,19,1,7,0,0,5
L104851,Periskope-A,2026-04-28 02:00:00,21,1,2,0,0,106
L104853,Periskope-A,2026-05-26 21:00:00,16,0,9,0,0,5
L104854,Periskope-A,2026-05-27 16:00:00,11,0,7,0,0,126
L104855,Periskope-B,2026-04-26 10:00:00,5,1,6,0,0,47
L104857,Periskope-B,2026-04-10 04:00:00,23,1,9,0,0,162
L104858,Periskope-A,2026-01-05 10:00:00,4,1,6,1,0,143
L104859,Periskope-A,2026-04-22 21:00:00,17,0,8,0,0,108
L104860,Periskope-B,2026-05-21 13:00:00,8,0,3,0,0,84
L104862,Periskope-A,2026-01-19 10:00:00,6,1,7,0,0,81
L104864,Periskope-A,2026-06-03 13:00:00,7,1,3,1,0,102
L104866,Periskope-B,2026-06-28 10:00:00,5,1,6,0,0,5
L104867,Periskope-B,2026-06-08 17:00:00,11,0,8,0,0,142
L104869,Periskope-B,2026-05-03 15:00:00,11,0,3,0,0,117
L104870,Periskope-A,2026-03-01 12:00:00,6,1,8,0,0,47
L104872,Periskope-A,2026-03-14 02:00:00,20,1,2,0,0,139
L104873,Periskope-B,2026-04-20 05:00:00,23,1,8,0,0,115
L104876,Periskope-A,2026-01-04 15:00:00,11,0,4,0,0,5
L104877,Periskope-A,2026-05-15 22:00:00,16,0,9,0,0,5
L104879,Periskope-A,2026-06-01 03:00:00,22,1,3,0,0,69
L104880,Periskope-B,2026-03-10 21:00:00,16,0,3,0,0,298
L104882,Periskope-A,2026-06-23 11:00:00,6,1,2,0,0,5
L104883,Periskope-B,2026-04-19 14:00:00,10,0,7,1,0,53
L104885,Periskope-A,2026-03-03 16:00:00,12,0,4,0,0,68
L104890,Periskope-A,2026-01-07 22:00:00,18,0,9,0,0,57
L104891,Periskope-A,2026-05-13 13:00:00,7,1,3,0,0,24
L104892,Periskope-A,2026-03-09 21:00:00,16,0,2,0,0,25
L104893,Periskope-A,2026-04-06 18:00:00,13,0,9,0,0,21
L104895,Periskope-B,2026-03-08 06:00:00,1,1,6,0,0,5
L104896,Periskope-A,2026-03-02 12:00:00,7,1,4,0,0,74
L104897,Periskope-A,2026-01-12 06:00:00,1,1,9,1,0,82
L104898,Periskope-B,2026-05-24 22:00:00,17,0,3,0,0,39
L104899,Periskope-A,2026-01-27 00:00:00,19,1,7,0,0,121
L104903,Periskope-A,2026-03-10 16:00:00,11,0,7,0,0,49
L104905,Periskope-A,2026-06-20 06:00:00,1,1,2,0,0,28
L104906,Periskope-A,2026-03-13 20:00:00,15,0,2,0,0,113
L104907,Periskope-B,2026-04-02 18:00:00,12,0,9,1,0,58
L104908,Periskope-B,2026-06-29 05:00:00,0,1,7,0,0,147
L104911,Periskope-A,2026-01-21 00:00:00,18,0,4,0,0,39
L104912,Periskope-A,2026-02-12 20:00:00,16,0,6,1,1,5
L104913,Periskope-A,2026-03-04 12:00:00,7,1,4,0,0,121
L104914,Periskope-A,2026-01-09 04:00:00,23,1,4,1,1,51
L104915,Periskope-A,2026-05-30 00:00:00,19,1,6,0,0,74
L104917,Periskope-B,2026-03-12 02:00:00,20,1,6,0,0,44
L104919,Periskope-B,2026-05-20 23:00:00,18,0,4,1,0,137
L104921,Periskope-A,2026-05-26 00:00:00,18,0,8,0,0,28
L104922,Periskope-A,2026-04-14 20:00:00,15,0,9,1,1,72
L104923,Periskope-A,2026-01-22 17:00:00,12,0,7,0,0,105
L104924,Periskope-A,2026-06-18 11:00:00,6,1,5,1,1,5
L104927,Periskope-A,2026-06-25 03:00:00,22,1,6,0,0,69
L104929,Periskope-B,2026-03-16 01:00:00,20,1,2,1,0,5
L104930,Periskope-A,2026-02-05 15:00:00,10,0,8,0,0,92
L104934,Periskope-B,2026-06-19 06:00:00,0,1,2,0,0,81
L104935,Periskope-A,2026-06-11 18:00:00,12,0,2,0,0,127
L104936,Periskope-B,2026-04-30 19:00:00,15,0,7,0,0,30
L104938,Periskope-A,2026-06-30 11:00:00,6,1,8,0,0,66
L104939,Periskope-B,2026-04-10 17:00:00,12,0,6,1,0,34
L104940,Periskope-B,2026-04-28 14:00:00,9,0,9,1,0,52
L104943,Periskope-B,2026-05-29 23:00:00,17,0,6,0,0,39
L104944,Periskope-B,2026-05-05 16:00:00,11,0,6,0,0,260
L104945,Periskope-B,2026-04-01 15:00:00,11,0,3,0,0,5
L104946,Periskope-A,2026-02-05 09:00:00,4,1,7,1,0,39
L104947,Periskope-A,2026-01-07 12:00:00,6,1,6,1,1,49
L104950,Periskope-A,2026-05-21 01:00:00,20,1,3,0,0,5
L104951,Periskope-A,2026-06-23 14:00:00,8,0,9,0,0,5
L104953,Periskope-A,2026-06-01 00:00:00,19,1,3,1,1,26
L104954,Periskope-A,2026-05-11 06:00:00,2,1,7,0,0,151
L104955,Periskope-A,2026-02-20 18:00:00,12,0,2,0,0,71
L104958,Periskope-A,2026-04-21 19:00:00,14,0,5,0,0,23
L104959,Periskope-A,2026-06-20 00:00:00,20,1,4,0,0,69
L104961,Periskope-A,2026-06-21 02:00:00,20,1,4,0,0,6
L104963,Periskope-A,2026-04-08 04:00:00,0,1,6,0,0,69
L104965,Periskope-B,2026-04-27 07:00:00,1,1,3,0,0,109
L104967,Periskope-B,2026-03-25 06:00:00,1,1,8,0,0,42
L104968,Periskope-B,2026-05-04 01:00:00,21,1,9,0,0,175
L104969,Periskope-B,2026-03-17 03:00:00,22,1,6,0,0,28
L104970,Periskope-B,2026-06-09 16:00:00,11,0,6,1,1,67
L104973,Periskope-A,2026-01-20 11:00:00,6,1,7,0,0,83
L104977,Periskope-A,2026-06-02 17:00:00,13,0,5,0,0,90
L104978,Periskope-A,2026-03-07 05:00:00,0,1,2,0,0,159
L104979,Periskope-A,2026-01-29 01:00:00,20,1,9,1,1,28
L104980,Periskope-A,2026-01-04 17:00:00,12,0,5,1,0,107
L104982,Periskope-A,2026-06-17 22:00:00,17,0,3,1,0,144
L104983,Periskope-A,2026-04-10 09:00:00,5,1,4,0,0,68
L104985,Periskope-A,2026-02-10 17:00:00,12,0,9,0,0,37
L104986,Periskope-A,2026-03-06 09:00:00,4,1,7,0,0,44
L104987,Periskope-A,2026-02-01 07:00:00,2,1,4,0,0,28
L104989,Periskope-B,2026-04-13 03:00:00,22,1,4,0,0,5
L104990,Periskope-B,2026-05-29 03:00:00,21,1,9,1,0,97
L104991,Periskope-A,2026-03-08 02:00:00,21,1,2,1,0,75
L104996,Periskope-A,2026-03-22 23:00:00,19,1,3,1,0,77
L104998,Periskope-B,2026-06-26 01:00:00,19,1,5,0,0,18
L104999,Periskope-B,2026-06-17 04:00:00,23,1,6,1,0,202
L105001,Periskope-A,2026-06-14 13:00:00,9,0,6,0,0,87
L105002,Periskope-B,2026-06-22 08:00:00,3,1,8,0,0,341
L105003,Periskope-B,2026-06-01 15:00:00,9,0,8,0,0,62
L105004,Periskope-A,2026-02-17 00:00:00,18,0,9,1,1,90
L105007,Periskope-A,2026-04-24 07:00:00,2,1,4,0,0,49
L105008,Periskope-A,2026-04-22 09:00:00,4,1,6,1,0,13
L105009,Periskope-A,2026-04-28 03:00:00,22,1,7,0,0,5
L105010,Periskope-B,2026-04-04 17:00:00,12,0,2,0,0,230
L105011,Periskope-A,2026-05-06 17:00:00,11,0,2,1,0,128
L105012,Periskope-B,2026-04-06 17:00:00,12,0,9,1,0,5
L105014,Periskope-A,2026-01-07 07:00:00,1,1,2,0,0,70
L105015,Periskope-B,2026-06-24 20:00:00,15,0,8,0,0,111
L105016,Periskope-A,2026-06-16 15:00:00,10,0,4,0,0,67
L105018,Periskope-A,2026-02-01 02:00:00,20,1,3,0,0,34
L105019,Periskope-A,2026-05-24 15:00:00,9,0,2,0,0,37
L105021,Periskope-A,2026-03-10 18:00:00,13,0,4,0,0,55
L105022,Periskope-B,2026-03-03 00:00:00,20,1,7,0,0,5
L105025,Periskope-A,2026-04-04 23:00:00,18,0,6,0,0,56
L105026,Periskope-A,2026-02-27 04:00:00,23,1,4,0,0,5
L105027,Periskope-A,2026-04-03 09:00:00,4,1,6,1,1,97
L105028,Periskope-A,2026-01-02 14:00:00,10,0,6,1,0,109
L105029,Periskope-A,2026-03-23 01:00:00,20,1,2,1,1,90
L105030,Periskope-A,2026-04-06 07:00:00,2,1,5,0,0,105
L105033,Periskope-A,2026-02-15 21:00:00,15,0,8,0,0,144
L105034,Periskope-A,2026-01-27 07:00:00,2,1,8,0,0,79
L105035,Periskope-B,2026-04-08 10:00:00,5,1,6,0,0,22
L105036,Periskope-B,2026-06-12 17:00:00,12,0,6,0,0,142
L105037,Periskope-B,2026-03-10 20:00:00,16,0,7,0,0,138
L105040,Periskope-B,2026-03-23 12:00:00,8,0,3,0,0,89
L105041,Periskope-A,2026-02-01 00:00:00,19,1,7,1,1,53
L105044,Periskope-A,2026-06-19 18:00:00,13,0,2,0,0,43
L105046,Periskope-B,2026-04-11 16:00:00,10,0,6,1,0,24
L105047,Periskope-A,2026-04-11 13:00:00,7,1,9,1,1,69
L105052,Periskope-A,2026-05-18 03:00:00,22,1,4,0,0,154
L105053,Periskope-A,2026-06-22 14:00:00,9,0,4,0,0,128
L105054,Periskope-A,2026-03-01 11:00:00,7,1,3,0,0,13
L105055,Periskope-A,2026-02-23 00:00:00,19,1,6,0,0,93
L105057,Periskope-A,2026-05-08 04:00:00,23,1,6,0,0,5
L105062,Periskope-A,2026-02-16 01:00:00,19,1,6,0,0,115
L105063,Periskope-B,2026-03-26 16:00:00,12,0,9,0,0,30
L105066,Periskope-A,2026-05-30 06:00:00,1,1,7,0,0,65
L105067,Periskope-A,2026-04-24 06:00:00,2,1,5,0,0,98
L105069,Periskope-B,2026-05-04 10:00:00,5,1,9,0,0,141
L105070,Periskope-A,2026-01-23 02:00:00,20,1,8,0,0,40
L105072,Periskope-A,2026-02-14 05:00:00,23,1,2,0,0,95
L105073,Periskope-A,2026-04-05 22:00:00,17,0,4,0,0,69
L105074,Periskope-B,2026-05-04 09:00:00,5,1,2,0,0,32
L105075,Periskope-B,2026-04-20 21:00:00,15,0,4,1,0,49
L105076,Periskope-A,2026-03-02 00:00:00,19,1,2,0,0,42
L105077,Periskope-B,2026-03-14 01:00:00,20,1,6,0,0,5
L105079,Periskope-A,2026-01-09 14:00:00,8,0,9,0,0,55
L105083,Periskope-B,2026-04-30 08:00:00,2,1,3,0,0,46
L105084,Periskope-A,2026-01-17 01:00:00,20,1,9,0,0,148
L105087,Periskope-A,2026-01-04 15:00:00,10,0,2,0,0,66
L105088,Periskope-A,2026-04-30 10:00:00,5,1,8,1,1,5
L105090,Periskope-B,2026-04-26 21:00:00,15,0,6,0,0,254
L105091,Periskope-A,2026-05-18 15:00:00,10,0,7,0,0,115
